id,price_pred
4320200020,725933.75
5249804655,650709.06
9238500480,479654.72
3885806565,1132199.2
7905200205,475545.9
5727500102,288791.16
3585220070,381628.4
2078500210,569378.9
1839920050,385826.94
534000080,325823.66
856000255,552070.44
4141010110,1585525.8
9558040820,604634.3
7768700315,1058044.5
2796100640,282191.16
1922059010,210190.34
3448000542,265808.9
3883100220,285263.88
7237301210,282233.12
3893100456,922328.9
9578501110,362298.06
6145601995,430154.44
4024100120,294554.47
8899000050,338801.75
3396820010,561489.94
6749700117,335991.47
1954400060,496406.47
3303970100,736536.94
2540850070,449989.66
3797000745,490350.44
7883603700,257181.81
3438501452,408821.25
3530210260,671989.4
3598600049,143456.97
731500170,341441.44
7129304375,164429.05
263000006,417375.84
7212660560,312803.2
1112700010,419199.28
3420069060,726771.94
2473000470,401507.75
8691390980,730693.7
6184700100,413924.84
4476400275,340976.75
2968801240,299127.72
1529300160,416395.8
7640400070,635351.75
7016100380,446463.1
2172000890,479176.94
4035900015,734856.56
9528104660,1011902.7
507100005,365384.47
2783100160,388319.0
3629921140,806641.25
1099750610,242342.25
1330300451,1167932.0
2757000030,788440.25
